Time   63.49067913277148 	 ReceiveBlock: 3 8 44
Time   63.49067913277148 	 Money in circulation = 2095.0 coins
Time   63.52171382039933 	 ReceiveBlock: 9 4 44
Time   63.52171382039933 	 Money in circulation = 2095.0 coins
Time   63.524825767414285 	 GenerateBlock: 2
Time   63.524825767414285 	 Money in circulation = 2145.0 coins
Time   63.64366887377003 	 ReceiveBlock: 3 8 45
Time   63.64366887377003 	 Money in circulation = 2145.0 coins
Time   63.65748287815781 	 GenerateTXN: 2
Time   63.65748287815781 	 Money in circulation = 2145.0 coins
Time   63.66584853182202 	 ReceiveTXN: 0 3 102
Time   63.66584853182202 	 Money in circulation = 2145.0 coins
Time   63.68114946704413 	 ReceiveBlock: 0 6 45
Time   63.68114946704413 	 Money in circulation = 2145.0 coins
Time   63.68559633986101 	 ReceiveBlock: 7 0 44
Time   63.68559633986101 	 Money in circulation = 2145.0 coins
Time   63.72284134861027 	 ReceiveBlock: 2 6 46
Time   63.72284134861027 	 Money in circulation = 2145.0 coins
Time   63.73860345554012 	 ReceiveTXN: 0 6 102
Time   63.73860345554012 	 Money in circulation = 2145.0 coins
Time   63.76406919734796 	 ReceiveBlock: 5 2 45
Time   63.76406919734796 	 Money in circulation = 2145.0 coins
Time   63.774022360396174 	 ReceiveBlock: 4 9 44
Time   63.774022360396174 	 Money in circulation = 2145.0 coins
Time   63.7877641664722 	 ReceiveBlock: 6 2 45
Time   63.7877641664722 	 Money in circulation = 2145.0 coins
Time   63.80031281714087 	 GenerateTXN: 2
Time   63.80031281714087 	 Money in circulation = 1960.0 coins
Time   63.841821308047145 	 ReceiveTXN: 6 2 102
Time   63.841821308047145 	 Money in circulation = 1960.0 coins
Time   63.854772222880385 	 ReceiveTXN: 2 6 104
Time   63.854772222880385 	 Money in circulation = 1960.0 coins
Time   63.87208721353036 	 ReceiveBlock: 8 6 45
Time   63.87208721353036 	 Money in circulation = 1960.0 coins
Time   63.90045870651786 	 ReceiveBlock: 0 7 45
Time   63.90045870651786 	 Money in circulation = 1960.0 coins
Time   63.9060123338868 	 ReceiveBlock: 8 7 45
Time   63.9060123338868 	 Money in circulation = 1960.0 coins
Time   63.95639224044836 	 ReceiveBlock: 2 5 46
Time   63.95639224044836 	 Money in circulation = 1960.0 coins
Time   63.958960001624845 	 ReceiveTXN: 0 7 102
Time   63.958960001624845 	 Money in circulation = 1960.0 coins
Time   63.96174598589407 	 ReceiveBlock: 2 6 45
Time   63.96174598589407 	 Money in circulation = 1960.0 coins
Time   63.970840203922286 	 GenerateBlock: 7
Time   63.970840203922286 	 Money in circulation = 2010.0 coins
Time   63.98434973957875 	 ReceiveTXN: 3 1 102
Time   63.98434973957875 	 Money in circulation = 2010.0 coins
Time   64.00010085089765 	 ReceiveTXN: 2 6 105
Time   64.00010085089765 	 Money in circulation = 2010.0 coins
Time   64.08340623915659 	 ReceiveTXN: 2 5 104
Time   64.08340623915659 	 Money in circulation = 2010.0 coins
Time   64.08640492359854 	 ReceiveBlock: 6 0 46
Time   64.08640492359854 	 Money in circulation = 2010.0 coins
Time   64.0987644129936 	 ReceiveTXN: 1 4 102
Time   64.0987644129936 	 Money in circulation = 2010.0 coins
Time   64.12053872507622 	 ReceiveTXN: 3 8 102
Time   64.12053872507622 	 Money in circulation = 2010.0 coins
Time   64.1356828906479 	 ReceiveBlock: 6 8 45
Time   64.1356828906479 	 Money in circulation = 2010.0 coins
Time   64.17675692673758 	 ReceiveBlock: 6 8 46
Time   64.17675692673758 	 Money in circulation = 2010.0 coins
Time   64.1927101729262 	 ReceiveTXN: 6 8 102
Time   64.1927101729262 	 Money in circulation = 2010.0 coins
Time   64.21393169236245 	 ReceiveTXN: 6 0 104
Time   64.21393169236245 	 Money in circulation = 2010.0 coins
Time   64.2258827383765 	 ReceiveTXN: 2 5 105
Time   64.2258827383765 	 Money in circulation = 2010.0 coins
Time   64.26925336204337 	 ReceiveBlock: 0 3 46
Time   64.26925336204337 	 Money in circulation = 2010.0 coins
Time   64.27269684550309 	 ReceiveTXN: 2 5 102
Time   64.27269684550309 	 Money in circulation = 2165.0 coins
Time   64.27491853447582 	 ReceiveBlock: 7 8 45
Time   64.27491853447582 	 Money in circulation = 2165.0 coins
Time   64.30919455501119 	 ReceiveTXN: 6 8 104
Time   64.30919455501119 	 Money in circulation = 2165.0 coins
Time   64.33316461010979 	 ReceiveTXN: 7 8 102
Time   64.33316461010979 	 Money in circulation = 2165.0 coins
Time   64.34505084591251 	 ReceiveBlock: 7 8 47
Time   64.34505084591251 	 Money in circulation = 2165.0 coins
Time   64.34848629940286 	 ReceiveTXN: 8 6 102
Time   64.34848629940286 	 Money in circulation = 2165.0 coins
Time   64.36016427318586 	 ReceiveTXN: 6 0 105
Time   64.36016427318586 	 Money in circulation = 2165.0 coins
Time   64.38281869980624 	 ReceiveTXN: 8 7 102
Time   64.38281869980624 	 Money in circulation = 2165.0 coins
Time   64.39819209175074 	 ReceiveTXN: 0 3 104
Time   64.39819209175074 	 Money in circulation = 2165.0 coins
Time   64.40060734283541 	 ReceiveBlock: 5 9 46
Time   64.40060734283541 	 Money in circulation = 2165.0 coins
Time   64.40062660528305 	 ReceiveTXN: 4 9 102
Time   64.40062660528305 	 Money in circulation = 2165.0 coins
Time   64.43901409910659 	 ReceiveBlock: 8 7 46
Time   64.43901409910659 	 Money in circulation = 2165.0 coins
Time   64.44810007870169 	 ReceiveBlock: 7 0 47
Time   64.44810007870169 	 Money in circulation = 2165.0 coins
Time   64.45464126889647 	 ReceiveTXN: 6 8 105
Time   64.45464126889647 	 Money in circulation = 2165.0 coins
Time   64.52661008159694 	 ReceiveTXN: 5 9 104
Time   64.52661008159694 	 Money in circulation = 2165.0 coins
Time   64.53302721988236 	 ReceiveBlock: 8 3 46
Time   64.53302721988236 	 Money in circulation = 2165.0 coins
Time   64.54358753374035 	 ReceiveTXN: 0 3 105
Time   64.54358753374035 	 Money in circulation = 2350.0 coins
Time   64.56113279376368 	 ReceiveBlock: 0 7 46
Time   64.56113279376368 	 Money in circulation = 2350.0 coins
Time   64.57148417896893 	 ReceiveTXN: 8 7 104
Time   64.57148417896893 	 Money in circulation = 2350.0 coins
Time   64.57696920129978 	 ReceiveBlock: 8 6 47
Time   64.57696920129978 	 Money in circulation = 2350.0 coins
Time   64.58601515035294 	 ReceiveBlock: 3 1 46
Time   64.58601515035294 	 Money in circulation = 2350.0 coins
Time   64.63353319978943 	 ReceiveBlock: 0 3 47
Time   64.63353319978943 	 Money in circulation = 2350.0 coins
Time   64.67163021596619 	 ReceiveTXN: 5 9 105
Time   64.67163021596619 	 Money in circulation = 2350.0 coins
Time   64.6768484351298 	 ReceiveTXN: 8 3 104
Time   64.6768484351298 	 Money in circulation = 2350.0 coins
Time   64.6809897032538 	 ReceiveBlock: 6 2 47
Time   64.6809897032538 	 Money in circulation = 2350.0 coins
Time   64.6895366070044 	 ReceiveTXN: 0 7 104
Time   64.6895366070044 	 Money in circulation = 2350.0 coins
Time   64.6976531760487 	 ReceiveBlock: 8 3 47
Time   64.6976531760487 	 Money in circulation = 2350.0 coins
Time   64.70038533118351 	 ReceiveBlock: 1 4 46
Time   64.70038533118351 	 Money in circulation = 2350.0 coins
Time   64.70475202522717 	 ReceiveBlock: 0 6 47
Time   64.70475202522717 	 Money in circulation = 2350.0 coins
Time   64.70494488345723 	 ReceiveTXN: 9 5 102
Time   64.70494488345723 	 Money in circulation = 2350.0 coins
Time   64.71674481341613 	 ReceiveTXN: 3 1 104
Time   64.71674481341613 	 Money in circulation = 2350.0 coins
Time   64.71696603091772 	 ReceiveTXN: 8 7 105
Time   64.71696603091772 	 Money in circulation = 2350.0 coins
Time   64.71912371013704 	 ReceiveTXN: 5 9 102
Time   64.71912371013704 	 Money in circulation = 2350.0 coins
Time   64.7238264871207 	 ReceiveBlock: 3 8 46
Time   64.7238264871207 	 Money in circulation = 2350.0 coins
Time   64.76056516738097 	 ReceiveBlock: 9 4 46
Time   64.76056516738097 	 Money in circulation = 2350.0 coins
Time   64.80654643601963 	 ReceiveTXN: 8 3 105
Time   64.80654643601963 	 Money in circulation = 2350.0 coins
Time   64.83118930286426 	 ReceiveTXN: 1 4 104
Time   64.83118930286426 	 Money in circulation = 2350.0 coins
Time   64.83496549288652 	 ReceiveTXN: 0 7 105
Time   64.83496549288652 	 Money in circulation = 2350.0 coins
Time   64.85192883313997 	 ReceiveTXN: 3 8 104
Time   64.85192883313997 	 Money in circulation = 2350.0 coins
Time   64.86455920291034 	 ReceiveTXN: 3 1 105
Time   64.86455920291034 	 Money in circulation = 2350.0 coins
Time   64.88640105338452 	 ReceiveTXN: 9 4 104
Time   64.88640105338452 	 Money in circulation = 2350.0 coins
Time   64.91431955561382 	 ReceiveBlock: 7 0 46
Time   64.91431955561382 	 Money in circulation = 2350.0 coins
Time   64.93797395913407 	 ReceiveBlock: 6 0 47
Time   64.93797395913407 	 Money in circulation = 2350.0 coins
Time   64.95183028135693 	 ReceiveBlock: 3 1 47
Time   64.95183028135693 	 Money in circulation = 2350.0 coins
Time   64.97908386904471 	 ReceiveTXN: 1 4 105
Time   64.97908386904471 	 Money in circulation = 2350.0 coins
Time   65.00051685626315 	 ReceiveTXN: 3 8 105
Time   65.00051685626315 	 Money in circulation = 2350.0 coins
Time   65.00219284127935 	 ReceiveBlock: 4 9 46
Time   65.00219284127935 	 Money in circulation = 2350.0 coins
Time   65.0318971109661 	 ReceiveTXN: 9 4 105
Time   65.0318971109661 	 Money in circulation = 2350.0 coins
Time   65.04669598373958 	 ReceiveTXN: 7 0 104
Time   65.04669598373958 	 Money in circulation = 2350.0 coins
Time   65.066181572874 	 ReceiveBlock: 1 4 47
Time   65.066181572874 	 Money in circulation = 2350.0 coins
Time   65.08827909326266 	 ReceiveBlock: 3 8 47
Time   65.08827909326266 	 Money in circulation = 2350.0 coins
Time   65.10672455048115 	 ReceiveBlock: 2 5 47
Time   65.10672455048115 	 Money in circulation = 2350.0 coins
Time   65.13309922487935 	 ReceiveTXN: 4 9 104
Time   65.13309922487935 	 Money in circulation = 2350.0 coins
Time   65.19205676701812 	 ReceiveTXN: 7 0 105
Time   65.19205676701812 	 Money in circulation = 2350.0 coins
Time   65.2809337273473 	 ReceiveTXN: 4 9 105
Time   65.2809337273473 	 Money in circulation = 2350.0 coins
Time   65.3679974866328 	 ReceiveBlock: 4 9 47
Time   65.3679974866328 	 Money in circulation = 2350.0 coins
Time   65.55167388695564 	 ReceiveBlock: 5 9 47
Time   65.55167388695564 	 Money in circulation = 2350.0 coins
Time   65.66266686297091 	 GenerateTXN: 4
Time   65.66266686297091 	 Money in circulation = 2008.0 coins
Time   65.66328692671806 	 ReceiveBlock: 9 5 47
Time   65.66328692671806 	 Money in circulation = 2008.0 coins
Time   65.94598929685836 	 ReceiveTXN: 4 1 107
Time   65.94598929685836 	 Money in circulation = 2008.0 coins
Time   65.96447048370004 	 ReceiveTXN: 4 9 107
Time   65.96447048370004 	 Money in circulation = 2008.0 coins
Time   66.0032706385575 	 ReceiveTXN: 1 3 107
Time   66.0032706385575 	 Money in circulation = 2008.0 coins
Time   66.09041490529621 	 GenerateBlock: 2
Time   66.09041490529621 	 Money in circulation = 2058.0 coins
Time   66.11150244966878 	 GenerateBlock: 2
Time   66.11150244966878 	 Money in circulation = 2108.0 coins
Time   66.12768255922751 	 GenerateBlock: 7
Time   66.12768255922751 	 Money in circulation = 2158.0 coins
Time   66.23664072070056 	 ReceiveTXN: 3 0 107
Time   66.23664072070056 	 Money in circulation = 2158.0 coins
Time   66.26794891396095 	 ReceiveTXN: 9 5 107
Time   66.26794891396095 	 Money in circulation = 2158.0 coins
Time   66.28729680555098 	 ReceiveBlock: 2 6 48
Time   66.28729680555098 	 Money in circulation = 2158.0 coins
Time   66.30879683108549 	 ReceiveBlock: 2 6 49
Time   66.30879683108549 	 Money in circulation = 2158.0 coins
Time   66.34657306384122 	 GenerateBlock: 2
Time   66.34657306384122 	 Money in circulation = 2208.0 coins
Time   66.44180540322334 	 GenerateBlock: 7
Time   66.44180540322334 	 Money in circulation = 2258.0 coins
Time   66.45639644667902 	 ReceiveTXN: 3 8 107
Time   66.45639644667902 	 Money in circulation = 2258.0 coins
Time   66.49224353036382 	 ReceiveTXN: 0 6 107
Time   66.49224353036382 	 Money in circulation = 2258.0 coins
Time   66.50189957999224 	 ReceiveBlock: 7 8 50
Time   66.50189957999224 	 Money in circulation = 2258.0 coins
Time   66.5178889129779 	 ReceiveBlock: 2 5 48
Time   66.5178889129779 	 Money in circulation = 2258.0 coins
Time   66.53996394077092 	 ReceiveBlock: 2 5 49
Time   66.53996394077092 	 Money in circulation = 2258.0 coins
Time   66.54600767446998 	 ReceiveBlock: 2 6 51
Time   66.54600767446998 	 Money in circulation = 2258.0 coins
Time   66.56689626464852 	 ReceiveTXN: 5 2 107
Time   66.56689626464852 	 Money in circulation = 2258.0 coins
Time   66.57397669783929 	 GenerateBlock: 2
Time   66.57397669783929 	 Money in circulation = 2308.0 coins
Time   66.59759142375384 	 ReceiveTXN: 6 2 107
Time   66.59759142375384 	 Money in circulation = 2308.0 coins
Time   66.60605180199266 	 ReceiveBlock: 7 0 50
Time   66.60605180199266 	 Money in circulation = 2308.0 coins
Time   66.64836996695527 	 ReceiveBlock: 6 0 48
Time   66.64836996695527 	 Money in circulation = 2308.0 coins
Time   66.6692434516211 	 ReceiveBlock: 6 0 49
Time   66.6692434516211 	 Money in circulation = 2308.0 coins
Time   66.68570852337288 	 ReceiveTXN: 8 6 107
Time   66.68570852337288 	 Money in circulation = 2308.0 coins
Time   66.71193503985766 	 ReceiveTXN: 0 7 107
Time   66.71193503985766 	 Money in circulation = 2650.0 coins
Time   66.71868907428515 	 ReceiveTXN: 8 7 107
Time   66.71868907428515 	 Money in circulation = 2650.0 coins
Time   66.73571235419399 	 ReceiveBlock: 8 6 50
Time   66.73571235419399 	 Money in circulation = 2650.0 coins
Time   66.74430426295015 	 ReceiveBlock: 6 8 48
Time   66.74430426295015 	 Money in circulation = 2650.0 coins
Time   66.76286830336211 	 ReceiveTXN: 2 6 107
Time   66.76286830336211 	 Money in circulation = 2650.0 coins
Time   66.7651037990205 	 ReceiveBlock: 6 8 49
Time   66.7651037990205 	 Money in circulation = 2650.0 coins
Time   66.77087437793769 	 ReceiveBlock: 2 6 53
Time   66.77087437793769 	 Money in circulation = 2650.0 coins
Time   66.77262644478407 	 ReceiveBlock: 2 5 51
Time   66.77262644478407 	 Money in circulation = 2650.0 coins
Time   66.79277688163772 	 ReceiveBlock: 0 3 50
Time   66.79277688163772 	 Money in circulation = 2650.0 coins
Time   66.81596709564562 	 ReceiveBlock: 7 8 52
Time   66.81596709564562 	 Money in circulation = 2650.0 coins
Time   66.83185790162474 	 ReceiveBlock: 0 3 48
Time   66.83185790162474 	 Money in circulation = 2650.0 coins
Time   66.84142391728751 	 ReceiveBlock: 6 2 50
Time   66.84142391728751 	 Money in circulation = 2650.0 coins
Time   66.85220699448782 	 ReceiveBlock: 0 3 49
Time   66.85220699448782 	 Money in circulation = 2650.0 coins
Time   66.85449303590153 	 ReceiveBlock: 8 3 50
Time   66.85449303590153 	 Money in circulation = 2650.0 coins
Time   66.86043571926315 	 ReceiveBlock: 0 6 50
Time   66.86043571926315 	 Money in circulation = 2650.0 coins
Time   66.90527061549462 	 ReceiveBlock: 6 0 51
Time   66.90527061549462 	 Money in circulation = 2650.0 coins
Time   66.91588471616531 	 ReceiveBlock: 7 0 52
Time   66.91588471616531 	 Money in circulation = 2650.0 coins
Time   66.94795458546517 	 ReceiveTXN: 6 8 107
Time   66.94795458546517 	 Money in circulation = 2650.0 coins
Time   66.96253743740844 	 ReceiveBlock: 5 9 48
Time   66.96253743740844 	 Money in circulation = 2650.0 coins
Time   66.98509659539803 	 ReceiveBlock: 5 9 49
Time   66.98509659539803 	 Money in circulation = 2650.0 coins
Time   66.99996129295769 	 ReceiveBlock: 6 8 51
Time   66.99996129295769 	 Money in circulation = 2650.0 coins
Time   67.00106682607931 	 ReceiveBlock: 2 5 53
Time   67.00106682607931 	 Money in circulation = 2650.0 coins
Time   67.00697589739923 	 ReceiveBlock: 8 7 48
Time   67.00697589739923 	 Money in circulation = 2650.0 coins
Time   67.02752070928243 	 ReceiveBlock: 8 7 49
Time   67.02752070928243 	 Money in circulation = 2650.0 coins
Time   67.04634377871675 	 ReceiveBlock: 8 6 52
Time   67.04634377871675 	 Money in circulation = 2650.0 coins
Time   67.08610164273085 	 ReceiveTXN: 7 8 107
Time   67.08610164273085 	 Money in circulation = 2650.0 coins
Time   67.0890479052473 	 ReceiveBlock: 0 3 51
Time   67.0890479052473 	 Money in circulation = 2650.0 coins
Time   67.09791448347677 	 ReceiveBlock: 8 3 48
Time   67.09791448347677 	 Money in circulation = 2650.0 coins
Time   67.0983192052948 	 ReceiveBlock: 0 3 52
Time   67.0983192052948 	 Money in circulation = 2650.0 coins
Time   67.09967115249547 	 ReceiveBlock: 6 0 50
Time   67.09967115249547 	 Money in circulation = 2650.0 coins
Time   67.11076994536951 	 ReceiveBlock: 3 1 50
Time   67.11076994536951 	 Money in circulation = 2650.0 coins
Time   67.11876109243525 	 ReceiveBlock: 8 3 49
Time   67.11876109243525 	 Money in circulation = 2650.0 coins
Time   67.12656829646063 	 ReceiveBlock: 0 7 48
Time   67.12656829646063 	 Money in circulation = 2650.0 coins
Time   67.13170856213526 	 ReceiveBlock: 6 0 53
Time   67.13170856213526 	 Money in circulation = 2650.0 coins
Time   67.14371231323486 	 ReceiveBlock: 0 7 49
Time   67.14371231323486 	 Money in circulation = 2650.0 coins
Time   67.1482247341641 	 ReceiveBlock: 3 1 48
Time   67.1482247341641 	 Money in circulation = 2650.0 coins
Time   67.14938998817058 	 ReceiveBlock: 6 2 52
Time   67.14938998817058 	 Money in circulation = 2650.0 coins
Time   67.1709399898128 	 ReceiveBlock: 8 3 52
Time   67.1709399898128 	 Money in circulation = 2650.0 coins
Time   67.17261441557501 	 ReceiveBlock: 0 6 52
Time   67.17261441557501 	 Money in circulation = 2650.0 coins
Time   67.1737322932145 	 ReceiveBlock: 3 1 49
Time   67.1737322932145 	 Money in circulation = 2650.0 coins
Time   67.21784918463398 	 ReceiveBlock: 5 9 51
Time   67.21784918463398 	 Money in circulation = 2650.0 coins
Time   67.22519440088729 	 ReceiveBlock: 1 4 50
Time   67.22519440088729 	 Money in circulation = 2650.0 coins
Time   67.22601195565016 	 ReceiveBlock: 6 8 53
Time   67.22601195565016 	 Money in circulation = 2650.0 coins
Time   67.24784821614314 	 ReceiveBlock: 3 8 50
Time   67.24784821614314 	 Money in circulation = 2650.0 coins
Time   67.26226216382365 	 ReceiveBlock: 8 7 51
Time   67.26226216382365 	 Money in circulation = 2650.0 coins
Time   67.26274078929056 	 ReceiveBlock: 1 4 48
Time   67.26274078929056 	 Money in circulation = 2650.0 coins
Time   67.27037144861123 	 ReceiveBlock: 2 5 50
Time   67.27037144861123 	 Money in circulation = 2650.0 coins
Time   67.28757677707071 	 ReceiveBlock: 3 8 48
Time   67.28757677707071 	 Money in circulation = 2650.0 coins
Time   67.28811249176186 	 ReceiveBlock: 1 4 49
Time   67.28811249176186 	 Money in circulation = 2650.0 coins
Time   67.30683944544143 	 ReceiveBlock: 3 8 49
Time   67.30683944544143 	 Money in circulation = 2650.0 coins
Time   67.31643861876175 	 ReceiveBlock: 0 3 53
Time   67.31643861876175 	 Money in circulation = 2650.0 coins
Time   67.32244760946213 	 ReceiveBlock: 9 4 48
Time   67.32244760946213 	 Money in circulation = 2650.0 coins
Time   67.34486435181768 	 ReceiveBlock: 9 4 49
Time   67.34486435181768 	 Money in circulation = 2650.0 coins
Time   67.35181344590546 	 ReceiveBlock: 8 3 51
Time   67.35181344590546 	 Money in circulation = 2650.0 coins
Time   67.38284242659486 	 ReceiveBlock: 0 7 51
Time   67.38284242659486 	 Money in circulation = 2650.0 coins
Time   67.40514320984569 	 ReceiveBlock: 3 1 51
Time   67.40514320984569 	 Money in circulation = 2650.0 coins
Time   67.40681569827146 	 ReceiveBlock: 6 0 52
Time   67.40681569827146 	 Money in circulation = 2650.0 coins
Time   67.41746831618622 	 ReceiveBlock: 3 1 52
Time   67.41746831618622 	 Money in circulation = 2650.0 coins
Time   67.4438209858124 	 ReceiveBlock: 5 9 53
Time   67.4438209858124 	 Money in circulation = 2650.0 coins
Time   67.48085306388523 	 ReceiveBlock: 7 0 48
Time   67.48085306388523 	 Money in circulation = 2650.0 coins
Time   67.4883864602314 	 ReceiveBlock: 8 7 53
Time   67.4883864602314 	 Money in circulation = 2650.0 coins
Time   67.50371118491299 	 ReceiveBlock: 7 0 49
Time   67.50371118491299 	 Money in circulation = 2650.0 coins
Time   67.51975849775998 	 ReceiveBlock: 1 4 51
Time   67.51975849775998 	 Money in circulation = 2650.0 coins
Time   67.52703597058652 	 ReceiveBlock: 4 9 50
Time   67.52703597058652 	 Money in circulation = 2650.0 coins
Time   67.53184745943166 	 ReceiveBlock: 1 4 52
Time   67.53184745943166 	 Money in circulation = 2650.0 coins
Time   67.55305253595579 	 ReceiveBlock: 3 8 51
Time   67.55305253595579 	 Money in circulation = 2650.0 coins
Time   67.55408202410041 	 ReceiveBlock: 3 8 52
Time   67.55408202410041 	 Money in circulation = 2650.0 coins
Time   67.56456712013458 	 ReceiveBlock: 4 9 48
Time   67.56456712013458 	 Money in circulation = 2650.0 coins
Time   67.57746764508511 	 ReceiveBlock: 8 3 53
Time   67.57746764508511 	 Money in circulation = 2650.0 coins
Time   67.5777632400321 	 ReceiveBlock: 9 4 51
Time   67.5777632400321 	 Money in circulation = 2650.0 coins
Time   67.58003504149335 	 ReceiveBlock: 2 5 52
Time   67.58003504149335 	 Money in circulation = 2650.0 coins
Time   67.59001051006767 	 ReceiveBlock: 4 9 49
Time   67.59001051006767 	 Money in circulation = 2650.0 coins
Time   67.5967054588784 	 GenerateBlock: 0
Time   67.5967054588784 	 Money in circulation = 2700.0 coins
Time   67.60672296330836 	 ReceiveBlock: 0 7 53
Time   67.60672296330836 	 Money in circulation = 2700.0 coins
Time   67.6370940219965 	 ReceiveBlock: 3 1 53
Time   67.6370940219965 	 Money in circulation = 2700.0 coins
Time   67.71703308216281 	 ReceiveBlock: 5 9 50
Time   67.71703308216281 	 Money in circulation = 2700.0 coins
Time   67.73664020291142 	 ReceiveBlock: 7 0 51
Time   67.73664020291142 	 Money in circulation = 2700.0 coins
Time   67.751465404826 	 ReceiveBlock: 1 4 53
Time   67.751465404826 	 Money in circulation = 2700.0 coins
Time   67.77659892017017 	 ReceiveBlock: 3 8 53
Time   67.77659892017017 	 Money in circulation = 2700.0 coins
Time   67.7807531872675 	 ReceiveBlock: 0 3 54
Time   67.7807531872675 	 Money in circulation = 2700.0 coins
Time   67.80393877649398 	 ReceiveBlock: 9 4 53
Time   67.80393877649398 	 Money in circulation = 2700.0 coins
Time   67.82183571775107 	 ReceiveBlock: 4 9 51
Time   67.82183571775107 	 Money in circulation = 2700.0 coins
Time   67.82374483479089 	 ReceiveBlock: 9 5 50
Time   67.82374483479089 	 Money in circulation = 2700.0 coins
Time   67.83385105768322 	 ReceiveBlock: 4 9 52
Time   67.83385105768322 	 Money in circulation = 2700.0 coins
Time   67.85136055609081 	 ReceiveBlock: 0 6 54
Time   67.85136055609081 	 Money in circulation = 2700.0 coins
Time   67.95560999985265 	 ReceiveBlock: 6 2 54
Time   67.95560999985265 	 Money in circulation = 2700.0 coins
Time   67.96372146853281 	 ReceiveBlock: 7 0 53
Time   67.96372146853281 	 Money in circulation = 2700.0 coins
Time   68.02571297848743 	 ReceiveBlock: 5 9 52
Time   68.02571297848743 	 Money in circulation = 2700.0 coins
Time   68.0533076518336 	 ReceiveBlock: 4 9 53
Time   68.0533076518336 	 Money in circulation = 2700.0 coins
Time   68.0726316901397 	 ReceiveBlock: 0 7 54
Time   68.0726316901397 	 Money in circulation = 2700.0 coins
Time   68.09673425083663 	 ReceiveBlock: 3 1 54
Time   68.09673425083663 	 Money in circulation = 2700.0 coins
Time   68.12948650326028 	 ReceiveBlock: 9 5 52
Time   68.12948650326028 	 Money in circulation = 2700.0 coins
Time   68.2110497595559 	 ReceiveBlock: 1 4 54
Time   68.2110497595559 	 Money in circulation = 2700.0 coins
Time   68.23507806240879 	 ReceiveBlock: 3 8 54
Time   68.23507806240879 	 Money in circulation = 2700.0 coins
Time   68.30697844455189 	 ReceiveBlock: 6 8 54
Time   68.30697844455189 	 Money in circulation = 2700.0 coins
Time   68.33173470908632 	 GenerateBlock: 2
Time   68.33173470908632 	 Money in circulation = 2750.0 coins
Time   68.38218746854582 	 ReceiveBlock: 2 5 54
Time   68.38218746854582 	 Money in circulation = 2750.0 coins
Time   68.4303371509618 	 GenerateTXN: 1
Time   68.4303371509618 	 Money in circulation = 2749.0 coins
Time   68.4467985825841 	 ReceiveBlock: 7 8 54
Time   68.4467985825841 	 Money in circulation = 2749.0 coins
Time   68.4655075431712 	 ReceiveBlock: 8 6 54
Time   68.4655075431712 	 Money in circulation = 2749.0 coins
Time   68.48076574075641 	 ReceiveTXN: 1 3 116
Time   68.48076574075641 	 Money in circulation = 2749.0 coins
Time   68.49732587072239 	 ReceiveBlock: 8 7 54
Time   68.49732587072239 	 Money in circulation = 2749.0 coins
Time   68.51300204391273 	 ReceiveBlock: 4 9 54
Time   68.51300204391273 	 Money in circulation = 2749.0 coins
Time   68.53036223640542 	 ReceiveBlock: 2 6 55
Time   68.53036223640542 	 Money in circulation = 2749.0 coins
Time   68.5448551892906 	 ReceiveTXN: 1 4 116
Time   68.5448551892906 	 Money in circulation = 2750.0 coins
Time   68.71639034042919 	 ReceiveTXN: 3 0 116
Time   68.71639034042919 	 Money in circulation = 2750.0 coins
Time   68.75759346696431 	 ReceiveBlock: 2 5 55
Time   68.75759346696431 	 Money in circulation = 2750.0 coins
Time   68.8094443107891 	 ReceiveBlock: 9 5 54
Time   68.8094443107891 	 Money in circulation = 2750.0 coins
Time   68.82735173828704 	 ReceiveBlock: 5 9 54
Time   68.82735173828704 	 Money in circulation = 2750.0 coins
Time   68.84677013618327 	 ReceiveTXN: 4 9 116
Time   68.84677013618327 	 Money in circulation = 2750.0 coins
Time   68.89672868691211 	 ReceiveBlock: 6 0 55
Time   68.89672868691211 	 Money in circulation = 2750.0 coins
Time   68.94393913558407 	 ReceiveTXN: 3 8 116
Time   68.94393913558407 	 Money in circulation = 2750.0 coins
Time   68.97181526577835 	 ReceiveTXN: 0 6 116
Time   68.97181526577835 	 Money in circulation = 2750.0 coins
Time   68.98586533158702 	 ReceiveBlock: 6 8 55
Time   68.98586533158702 	 Money in circulation = 2750.0 coins
Time   69.07540139993682 	 ReceiveTXN: 6 2 116
Time   69.07540139993682 	 Money in circulation = 2750.0 coins
Time   69.08071537657422 	 ReceiveBlock: 0 3 55
Time   69.08071537657422 	 Money in circulation = 2750.0 coins
Time   69.14587313643183 	 ReceiveTXN: 9 5 116
Time   69.14587313643183 	 Money in circulation = 2750.0 coins
Time   69.17375941178571 	 ReceiveTXN: 8 6 116
Time   69.17375941178571 	 Money in circulation = 2750.0 coins
Time   69.19052248615914 	 ReceiveTXN: 0 7 116
Time   69.19052248615914 	 Money in circulation = 2750.0 coins
Time   69.20144728491273 	 ReceiveBlock: 5 9 55
Time   69.20144728491273 	 Money in circulation = 2750.0 coins
Time   69.20621095495868 	 ReceiveTXN: 8 7 116
Time   69.20621095495868 	 Money in circulation = 2750.0 coins
Time   69.24840575096943 	 ReceiveBlock: 8 7 55
Time   69.24840575096943 	 Money in circulation = 2750.0 coins
Time   69.34038342567108 	 ReceiveBlock: 8 3 55
Time   69.34038342567108 	 Money in circulation = 2750.0 coins
Time   69.37551162477182 	 ReceiveBlock: 0 7 55
